+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ryohei850/icon                     | 0.020  | 0.020  | 0.020   | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuki620/icon                       | 0.060  | 0.060  | 0.060   | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shoheiyoshida0/icon                | 0.072  | 0.072  | 0.072   | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomifujiwara0/icon               | 0.068  | 0.068  | 0.068   | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/payment                                 | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 21.000    | 21.000     | 21.000       | 21.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nfujii0/icon                       | 0.140  | 0.140  | 0.140   | 0.140  | 0.140  | 0.140  | 0.140  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taichi460/icon                     | 0.204  | 0.204  | 0.204   | 0.204  | 0.204  | 0.204  | 0.204  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yokotanaka0/icon                   | 0.024  | 0.024  | 0.024   | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akemiito0/icon                     | 0.024  | 0.024  | 0.024   | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naotosasaki0/icon                  | 0.120  | 0.120  | 0.120   | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hasegawamomoko0/icon               | 0.072  | 0.072  | 0.072   | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoshidamai1/icon                   | 0.080  | 0.080  | 0.080   | 0.080  | 0.080  | 0.080  | 0.080  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nyamaguchi0/icon                   | 0.108  | 0.108  | 0.108   | 0.108  | 0.108  | 0.108  | 0.108  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamashitaosamu0/icon               | 0.076  | 0.076  | 0.076   | 0.076  | 0.076  | 0.076  | 0.076  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satoryosuke0/icon                  | 0.152  | 0.152  | 0.152   | 0.152  | 0.152  | 0.152  | 0.152  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taichinakamura0/icon               | 0.460  | 0.460  | 0.460   | 0.460  | 0.460  | 0.460  | 0.460  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/rhashimoto0/icon                   | 0.088  | 0.088  | 0.088   | 0.088  | 0.088  | 0.088  | 0.088  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/jsato1/icon                        | 0.044  | 0.044  | 0.044   | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/takuma300/icon                     | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naoko980/icon                      | 0.436  | 0.436  | 0.436   | 0.436  | 0.436  | 0.436  | 0.436  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamaguchimomoko0/icon              | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumikohayashi0/icon                | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/myamada0/icon                      | 0.064  | 0.064  | 0.064   | 0.064  | 0.064  | 0.064  | 0.064  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shimizuhideki0/icon                | 0.120  | 0.120  | 0.120   | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/chiyo810/icon                      | 0.020  | 0.020  | 0.020   | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabusato1/icon                   | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamashitaakemi0/icon               | 0.112  | 0.112  | 0.112   | 0.112  | 0.112  | 0.112  | 0.112  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/takuma380/icon                     | 0.192  | 0.192  | 0.192   | 0.192  | 0.192  | 0.192  | 0.192  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kyosuke370/icon                    | 0.076  | 0.076  | 0.076   | 0.076  | 0.076  | 0.076  | 0.076  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akiramaeda0/icon                   | 0.024  | 0.024  | 0.024   | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/wyamaguchi0/icon                   | 0.120  | 0.120  | 0.120   | 0.120  | 0.120  | 0.120  | 0.120  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabusakamoto0/icon               | 0.116  | 0.116  | 0.116   | 0.116  | 0.116  | 0.116  | 0.116  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akemiikeda0/icon                   | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shotayamada0/icon                  | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hayashikenichi0/icon               | 0.036  | 0.036  | 0.036   | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yukiokada0/icon                    | 0.060  | 0.060  | 0.060   | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kondoyoko0/icon                    | 0.168  | 0.168  | 0.168   | 0.168  | 0.168  | 0.168  | 0.168  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tanakashohei2/icon                 | 0.096  | 0.096  | 0.096   | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akiratakahashi0/icon               | 0.084  | 0.084  | 0.084   | 0.084  | 0.084  | 0.084  | 0.084  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumiko100/icon                     | 0.108  | 0.108  | 0.108   | 0.108  | 0.108  | 0.108  | 0.108  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/saitoyosuke0/icon                  | 0.020  | 0.020  | 0.020   | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/vkato0/icon                        | 0.020  | 0.020  | 0.020   | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/okamototsubasa0/icon               | 0.092  | 0.092  | 0.092   | 0.092  | 0.092  | 0.092  | 0.092  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/akirafujiwara0/icon                | 0.016  | 0.016  | 0.016   | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/sasakiyosuke0/icon                 | 0.044  | 0.044  | 0.044   | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/takuma250/icon                     | 0.072  | 0.072  | 0.072   | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kazuya770/icon                     | 0.188  | 0.188  | 0.188   | 0.188  | 0.188  | 0.188  | 0.188  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/dokada1/icon                       | 0.048  | 0.048  | 0.048   | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomi200/icon                     | 0.016  | 0.016  | 0.016   | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/jyamada0/icon                      | 0.004  | 0.004  | 0.004   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/takuma790/icon                     | 0.020  | 0.020  | 0.020   | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomigoto0/theme                  | 0.032  | 0.032  | 0.032   | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 38.000    | 38.000     | 38.000       | 38.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumiko050/icon                     | 0.028  | 0.028  | 0.028   | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kobayashisayuri0/icon              | 0.208  | 0.208  | 0.208   | 0.208  | 0.208  | 0.208  | 0.208  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomikato0/icon                   | 0.016  | 0.016  | 0.016   | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabu621/icon                     | 0.044  | 0.044  | 0.044   | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/rei590/icon                        | 0.024  | 0.024  | 0.024   | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fujiwarahideki0/icon               | 0.028  | 0.028  | 0.028   | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/atakahashi0/icon                   | 0.040  | 0.040  | 0.040   | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuta030/icon                       | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/atsushi470/icon                    | 0.016  | 0.016  | 0.016   | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7529/moderate                | 3.112  | 3.112  | 3.112   | 3.112  | 3.112  | 3.112  | 3.112  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/taro820/icon                       | 0.044  | 0.044  | 0.044   | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoichiyamamoto0/icon               | 0.028  | 0.028  | 0.028   | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/endokenichi0/icon                  | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/katoyuta0/icon                     | 0.012  | 0.012  | 0.012   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tsubasa790/icon                    | 0.008  | 0.008  | 0.008   | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7534/ngwords                 | 0.088  | 0.108  | 0.196   | 0.098  | 0.108  | 0.108  | 0.108  | 0.010  | 5.000     | 131.000    | 136.000      | 68.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7528/report                  | 0.636  | 0.840  | 1.476   | 0.738  | 0.840  | 0.840  | 0.840  | 0.102  | 11053.000 | 11067.000  | 22120.000    | 11060.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7535/livecomment             | 0.188  | 1.012  | 1.200   | 0.600  | 1.012  | 1.012  | 1.012  | 0.412  | 1883.000  | 1916.000   | 3799.000     | 1899.500  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tishii0/icon                       | 0.048  | 0.060  | 0.108   | 0.054  | 0.060  | 0.060  | 0.060  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/fujitayoichi0/icon                 | 0.032  | 0.040  | 0.072   | 0.036  | 0.040  | 0.040  | 0.040  | 0.004  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yamazakikaori0/icon                | 0.004  | 0.024  | 0.028   | 0.014  | 0.024  | 0.024  | 0.024  | 0.010  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/gotoakemi0/icon                    | 0.024  | 0.088  | 0.112   | 0.056  | 0.088  | 0.088  | 0.088  | 0.032  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/katotaichi0/icon                   | 0.016  | 0.036  | 0.052   | 0.026  | 0.036  | 0.036  | 0.036  | 0.010  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/satokaori0/icon                    | 0.008  | 0.152  | 0.160   | 0.080  | 0.152  | 0.152  | 0.152  | 0.072  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7530/moderate                | 3.064  | 5.720  | 8.784   | 4.392  | 5.720  | 5.720  | 5.720  | 1.328  | 23.000    | 23.000     | 46.000       | 23.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/endotomoya0/icon                   | 0.020  | 0.204  | 0.224   | 0.112  | 0.204  | 0.204  | 0.204  | 0.092  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/taro660/icon                       | 0.116  | 0.132  | 0.248   | 0.124  | 0.132  | 0.132  | 0.132  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/mituru180/icon                     | 0.004  | 0.076  | 0.080   | 0.040  | 0.076  | 0.076  | 0.076  | 0.036  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7499/reaction                | 0.008  | 0.008  | 0.008   | 0.004  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1734.000   | 1737.000     | 868.500   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/smatsuda0/icon                     | 0.016  | 0.052  | 0.068   | 0.034  | 0.052  | 0.052  | 0.052  | 0.018  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rei050/icon                        | 0.024  | 0.096  | 0.120   | 0.060  | 0.096  | 0.096  | 0.096  | 0.036  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/miki470/icon                       | 0.028  | 0.084  | 0.112   | 0.056  | 0.084  | 0.084  | 0.084  | 0.028  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/csato0/icon                        | 0.036  | 0.152  | 0.188   | 0.094  | 0.152  | 0.152  | 0.152  | 0.058  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/tanakasayuri0/icon                 | 0.012  | 0.024  | 0.036   | 0.018  | 0.024  | 0.024  | 0.024  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kaorikobayashi0/icon               | 0.012  | 0.032  | 0.044   | 0.022  | 0.032  | 0.032  | 0.032  | 0.010  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/reinakamura0/icon                  | 0.008  | 0.064  | 0.072   | 0.036  | 0.064  | 0.064  | 0.064  | 0.028  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/momoko070/icon                     | 0.020  | 0.036  | 0.056   | 0.028  | 0.036  | 0.036  | 0.036  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/sasakirei0/icon                    | 0.008  | 0.040  | 0.048   | 0.024  | 0.040  | 0.040  | 0.040  | 0.016  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/junyamada0/icon                    | 0.016  | 0.052  | 0.068   | 0.034  | 0.052  | 0.052  | 0.052  | 0.018  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/minoru370/icon                     | 0.048  | 0.160  | 0.208   | 0.104  | 0.160  | 0.160  | 0.160  | 0.056  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/livestream/7527/livecomment/1067/report | 0.112  | 0.128  | 0.240   | 0.120  | 0.128  | 0.128  | 0.128  | 0.008  | 2580.000  | 2580.000   | 5160.000     | 2580.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/uokada0/icon                       | 0.032  | 0.176  | 0.208   | 0.104  | 0.176  | 0.176  | 0.176  | 0.072  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yukigoto0/icon                     | 0.012  | 0.040  | 0.052   | 0.026  | 0.040  | 0.040  | 0.040  | 0.014  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hayashirei0/icon                   | 0.040  | 0.080  | 0.120   | 0.060  | 0.080  | 0.080  | 0.080  | 0.020  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/yyamamoto0/icon                    | 0.032  | 0.092  | 0.124   | 0.062  | 0.092  | 0.092  | 0.092  | 0.030  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hasegawatakuma0/icon               | 0.032  | 0.036  | 0.068   | 0.034  | 0.036  | 0.036  | 0.036  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/haruka730/icon                     | 0.016  | 0.040  | 0.056   | 0.028  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/nakajimasotaro0/icon               | 0.020  | 0.040  | 0.060   | 0.030  | 0.040  | 0.040  | 0.040  | 0.010  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/saitotakuma1/icon                  | 0.016  | 0.256  | 0.272   | 0.136  | 0.256  | 0.256  | 0.256  | 0.120  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/xyamamoto0/icon                    | 0.016  | 0.028  | 0.044   | 0.022  | 0.028  | 0.028  | 0.028  | 0.006  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/rei390/icon                        | 0.008  | 0.036  | 0.044   | 0.022  | 0.036  | 0.036  | 0.036  | 0.014  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7529/report                  | 0.100  | 0.164  | 0.264   | 0.132  | 0.164  | 0.164  | 0.164  | 0.032  | 2730.000  | 2730.000   | 5460.000     | 2730.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/jendo0/icon                        | 0.016  | 0.020  | 0.036   | 0.018  | 0.020  | 0.020  | 0.020  | 0.002  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/aokitaro0/icon                     | 0.028  | 0.244  | 0.272   | 0.136  | 0.244  | 0.244  | 0.244  | 0.108  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/etakahashi1/icon                   | 0.028  | 0.052  | 0.080   | 0.040  | 0.052  | 0.052  | 0.052  | 0.012  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/lkato0/icon                        | 0.012  | 0.068  | 0.080   | 0.040  | 0.068  | 0.068  | 0.068  | 0.028  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7530/report                  | 0.044  | 0.200  | 0.244   | 0.122  | 0.200  | 0.200  | 0.200  | 0.078  | 3.000     | 3.000      | 6.000        | 3.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/livestream/7530/ngwords                 | 0.092  | 0.264  | 0.356   | 0.178  | 0.264  | 0.264  | 0.264  | 0.086  | 5.000     | 131.000    | 136.000      | 68.000    |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/kimuramikako0/icon                 | 0.012  | 0.200  | 0.212   | 0.106  | 0.200  | 0.200  | 0.200  | 0.094  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/user/hiroshitanaka0/icon                | 0.008  | 0.024  | 0.032   | 0.016  | 0.024  | 0.024  | 0.024  | 0.008  | 6969.000  | 6969.000   | 13938.000    | 6969.000  |
